Id,layer,confidence,motivation,input_source,classification_status,dominant_layer,purity,G1,G2,G3,G4,G5
32018R0105,,,Regolamento tecnico con riferimenti a principi e direttive,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32018R0762R(02),,,Regolamento tecnico basato su direttiva,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32018R0858R(08),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32019L0883,,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32019R0942R(01),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32019R0945R(04),,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32019R0947R(07),,,Regolamento delegato con dettagli tecnici e principi,preamble,ok,G3,0.5,10.0,30.0,50.0,10.0,0.0
32019R1149R(01),,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32019R1163R(01),,,Atto di esecuzione tecnica basato su regolamenti quadro,preamble,ok,G3,0.9,10.0,0.0,90.0,0.0,0.0
32019R1693,,,Regolamento di esecuzione con dettagli tecnici,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32020D0167,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32020H1563,,,"Principi sociali, riferimenti a direttive, raccomandazioni non vincolanti.",preamble,ok,G4,0.5,20.0,30.0,0.0,50.0,0.0
32020R0698,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32020R0852R(06),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32020R0877,,,Modifica regolamento delegato per dettagli tecnici,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32020R1225R(01),,,Regolamento delegato con dettagli tecnici e riferimenti ai trattati,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32020R1783R(02),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32020R2254R(01),,,Implementazione tecnica di regole doganali,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32021D0826,,,Decisione tecnica basata su regolamenti esistenti,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32021D2111,,,Decisione del Consiglio su accordo internazionale,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32021D2293,,,Decisione del Consiglio con riferimenti ai Trattati e regole operative,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32021L0514R(02),,,Direttiva quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32021L2167R(04),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32021R0692,,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32021R0696R(01),,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32021R0784R(01),,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32021R1060R(05),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32021R1134R(04),,,Legge quadro con riferimenti a trattati e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32021R1755,,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32021R2325R(02),,,Regolamento delegato con riferimenti ai trattati,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32022D0567,,,Decisione del Consiglio con base nei Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32022D2245,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32022R0334R(02),,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,5.0,5.0
32022R0879R(03),,,Regolamento quadro con riferimenti ai Trattati e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,20.0,0.0,0.0
32022R1994,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32022R2399,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32023D0387,,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32023D0829,,,"Atto tecnico basato su deleghe, con riferimenti a principi e linee guida.",preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32023D2064,,,"Cita trattati, stabilisce obiettivi e misure operative",preamble,ok,G2,0.5,30.0,50.0,10.0,10.0,0.0
32023D2879R(01),,,Atto di esecuzione tecnica con riferimenti a principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32023H00994,,,Decisione quadro con riferimenti a trattati e allegati tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32023R0137R(05),,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32023R0444R(01),,,Atto delegato con dettagli tecnici e riferimenti a principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32023R0657,,,Legge quadro con riferimenti a trattati e procedure,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32023R0839,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32023R1123,,,Regolamento di esecuzione con riferimenti a trattati e regolamenti quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32023R1176,,,Regolamento di esecuzione tecnica con riferimenti a trattati e legge quadro,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32023R1214R(06),,,Regolamento quadro con riferimenti ai Trattati e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32023R1215,,,Regolamento quadro con riferimenti a trattati e allegati tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32023R1694,,,Revisione tecnica TSI con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32023R2381,,,Regolamento di esecuzione con dettagli tecnici,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32023R2441,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32023R2639,,,Atto delegato con dettagli tecnici e riferimenti a regolamenti quadro.,preamble,ok,G3,0.6,10.0,30.0,60.0,0.0,0.0
32023R2830R(01),,,Regolamento tecnico per attuare direttiva,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32024D02348,,,Modifica decisione tecnica per adeguamento,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32024D0867,,,Legge quadro con riferimenti a trattati e procedure,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32024D1209,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32024D1354,,,Decisione quadro con riferimenti ai Trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32024D1738,,,Decisione del Consiglio con principi e misure operative,preamble,ok,G2,0.7,10.0,70.0,15.0,0.0,5.0
32024D3184,,,Decisione quadro con riferimenti a trattati e dettagli operativi,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32024L1760R(01),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32024R0287,,,Atto quadro con principi e dettagli tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,5.0,5.0
32024R0386,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,0.0,5.0
32024R0573R(02),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32024R0795R(01),,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32024R1364,,,Atto delegato con dettagli tecnici e riferimenti a principi,preamble,ok,G3,0.5,10.0,30.0,50.0,10.0,0.0
32024R1408R(01),,,Atto tecnico che modifica regolamento delegato,preamble,ok,G3,0.9,10.0,0.0,90.0,0.0,0.0
32024R1735R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32024R1865R(02),,,Regolamento quadro con riferimenti ai Trattati e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,20.0,0.0,0.0
32024R2510,,,Regolamento delegato con dettagli tecnici e riferimenti ai trattati.,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32024R2547,,,Aggiornamento tecnico di elenchi allegati,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32025D0062,,,Decisione di aiuti di Stato con riferimenti procedurali e tecnici,preamble,ok,G3,0.3,10.0,20.0,30.0,20.0,20.0
32025D0264,,,Atto tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32025D0646,,,Principi fondanti e quadro legislativo combinati,preamble,ok,G2,0.6,40.0,60.0,0.0,0.0,0.0
32025D0686,,,Decisione tecnica basata su autorizzazioni esistenti,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32025R0014,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32025R0114,,,Regolamento di esecuzione con riferimenti a trattati e sentenze,preamble,ok,G3,0.6,10.0,20.0,60.0,0.0,10.0
32025R0206,,,Implementazione tecnica misure antiterrorismo,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
62006CJ0494,,,Sentenza CGUE su aiuti di Stato,title,ok,G5,1.0,0.0,0.0,0.0,0.0,100.0
62006TJ0231,,,Sentenza pura di controllo giurisdizionale,title,ok,G5,1.0,0.0,0.0,0.0,0.0,100.0
62008TJ0570,,,Sentenza pura di controllo giurisdizionale,title,ok,G5,1.0,0.0,0.0,0.0,0.0,100.0
62015CJ0100,,,Sentenza CGUE su aiuti di Stato,title,ok,G5,0.9,10.0,0.0,0.0,0.0,90.0
32004R0794R(04),,,Regolamento tecnico per notifiche aiuti di Stato,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32005L0036R(07),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32005R0001R(08),,,Principi e regole quadro con dettagli tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32005R0705,,,Regolamento tecnico per aggiornare codici doganali,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32006D0066,,,Atto tecnico con riferimenti a principi e direttive,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32006L0043R(04),,,Direttiva con principi e regole operative,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32006R0561R(10),,,Legge quadro con riferimenti ai trattati e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32006R1013R(05),,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32007D0116,,,Direttiva quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32007D0176,,,Regolamento tecnico con riferimenti a trattati e direttive,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32007R0235,,,Regolamento tecnico per aggiornare lista,preamble,ok,G3,0.9,10.0,0.0,90.0,0.0,0.0
32007R1370R(03),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32008D0671,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.4,10.0,30.0,40.0,20.0,0.0
32009D0978,,,Atto legislativo con riferimenti a trattati e decisioni,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32009H0396,,,Atto misto con prevalenza tecnica e linee guida,preamble,ok,G3,0.4,10.0,30.0,40.0,20.0,0.0
32009L0065R(07),,,Direttiva quadro con principi e dettagli tecnici,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32009R0714,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32009R1070,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32010D0413R(02),,,Atto legislativo quadro con riferimenti ai Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32010L0024,,,Direttiva quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32010L0075R(11),,,Legge quadro con riferimenti ai trattati e dettagli tecnici,preamble,ok,G2,0.8,10.0,80.0,10.0,0.0,0.0
32010L0078,,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32010R0912,,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32010R1092,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32010R1093,,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32010R1094R(02),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32011D0819,,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32011L0007R(01),,,Direttiva quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32011L0085,,,Principi e regole quadro con dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,10.0,0.0,0.0
32011O0023,,,Linea guida con principi e regole operative,preamble,ok,G2,0.6,10.0,60.0,20.0,10.0,0.0
32011R0182R(02),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32012D0464,,,Atto tecnico con dettagli operativi e riferimenti normativi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32012D0542,,,Decisione di infrazione con riferimenti ai trattati,preamble,ok,G5,0.7,10.0,20.0,0.0,0.0,70.0
32012L0027R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32012R0650R(04),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32012R0923R(22),,,Atto di esecuzione tecnica con riferimenti a principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32012R0965R(04),,,Atto di esecuzione tecnica con riferimenti a principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32013D0517,,,Legge quadro con riferimenti a principi e linee guida,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32013D0725R(01),,,Decisione del Consiglio che modifica mandato,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32013D1082,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32013L0036R(07),,,Direttiva quadro con riferimenti ai trattati,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32013R0168R(03),,,Regolamento quadro con principi e deleghe,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32013R0231R(04),,,Atto delegato con dettagli tecnici e riferimenti a principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32013R0389R(01),,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32013R0441,,,Regolamento tecnico per classificazione doganale,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32013R0517R(02),,,Principi di accessione e adattamenti normativi,preamble,ok,G2,0.6,20.0,60.0,20.0,0.0,0.0
32013R1024R(02),,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32013R1306R(05),,,Legge quadro con riferimenti ai trattati e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32013R1409,,,Atto tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.5,10.0,30.0,50.0,10.0,0.0
32014D0451,,,Decisione quadro con riferimenti ai Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32014L0017R(04),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32014L0035,,,Direttiva quadro con riferimenti a trattati e allegati tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32014L0040R(05),,,Direttiva quadro con riferimenti ai trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32014L0045R(06),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32014L0090R(05),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.65,15.0,65.0,15.0,5.0,0.0
32014L0107,,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32014O0060R(01),,,Principi e regole operative miste,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32014R0208R(03),,,Atto legislativo con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32014R0468,,,"Atto BCE con principi, regole quadro e dettagli tecnici",preamble,ok,G2,0.6,10.0,60.0,20.0,10.0,0.0
32014R0508R(09),,,Legge quadro con riferimenti a trattati e allegati tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32014R0654R(01),,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32014R0662,,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32014R0806R(05),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32014R0910R(09),,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32015R0534R(01),,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32015R1502R(01),,,Implementazione tecnica con riferimenti ai principi,preamble,ok,G3,0.85,10.0,0.0,85.0,5.0,0.0
32015R2420,,,Aggiornamento tecnico di allegato regolamentare,preamble,ok,G3,0.9,10.0,0.0,90.0,0.0,0.0
32015R2446R(12),,,Regolamento delegato con dettagli tecnici,preamble,ok,G3,0.9,10.0,0.0,90.0,0.0,0.0
32016D0176,,,Regolamento di esecuzione con dettagli tecnici e riferimenti a principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32016D0446,,,Decisione quadro con riferimenti ai Trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32016L0680R(03),,,Direttiva con principi e regole quadro,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32016L0798R(07),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32016L2102R(03),,,Direttiva con principi e regole operative,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32016R0631R(04),,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.5,10.0,30.0,50.0,10.0,0.0
32016R1035,,,Legge quadro con riferimenti a trattati e allegati tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32016R1821,,,Regolamento tecnico per aggiornare nomenclatura,preamble,ok,G3,0.9,10.0,0.0,90.0,0.0,0.0
32017D1021,,,Decisione di infrazione con procedure tecnica,preamble,ok,G5,0.4,10.0,20.0,30.0,0.0,40.0
32017D2074,,,"Principi, quadro operativo, linee guida",preamble,ok,G2,0.4,30.0,40.0,0.0,30.0,0.0
32017R0216,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32017R0565R(06),,,Atto delegato tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32017R0590R(02),,,Regolamento tecnico con riferimenti a trattati e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32017R1131R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32017R1185R(01),,,Atto delegato tecnico con riferimenti a principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32017R1563R(01),,,Direttiva con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32017R1925,,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32017R2400R(03),,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32018D0556,,,Decisione di infrazione con riferimento ai trattati,preamble,ok,G5,0.9,10.0,0.0,0.0,0.0,90.0
32018D0628,,,Decisione di infrazione con riferimento ai Trattati,preamble,ok,G5,0.9,10.0,0.0,0.0,0.0,90.0
32018D1787,,,Decisione quadro con riferimenti ai Trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32018L0844,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32018R0842,,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32018R1725R(02),,,Principi fondamentali e legge quadro prevalenti,preamble,ok,G2,0.6,30.0,60.0,5.0,5.0,0.0
32018R2066R(06),,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32019D1843,,,Decisione del Consiglio su emendamento EEA,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32019D2077,,,Decisione PSC basata su trattati e decisioni quadro,preamble,ok,G2,0.7,10.0,70.0,20.0,0.0,0.0
32019H0243,,,Comunicazione non vincolante con principi fondanti,preamble,ok,G4,0.9,10.0,0.0,0.0,90.0,0.0
32019L0770R(03),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32019L0790R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32019L1024,,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32019L1153R(01),,,Legge quadro con principi fondanti e riferimenti soft law,preamble,ok,G2,0.7,20.0,70.0,0.0,10.0,0.0
32019L2034R(06),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32019R0331,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32019R0712,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32019R0776R(04),,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32019R0788R(02),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32019R0876R(16),,,Regolamento quadro con modifiche tecniche e riferimenti ai trattati.,title,ok,G2,0.6,10.0,60.0,20.0,5.0,5.0
32019R1243,,,Atto legislativo con riferimenti ai Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32019R1776R(07),,,Regolamento tecnico con riferimenti a trattati e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32019R2022R(04),,,Atto misto con prevalenza tecnica e quadro,preamble,ok,G3,0.4,10.0,30.0,40.0,20.0,0.0
32019R2199,,,"Aggiornamento tecnico di allegato, basato su regolamento quadro.",preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32020D0664,,,Decisione CFSP che modifica mandato e finanziamento,preamble,ok,G2,0.8,10.0,80.0,10.0,0.0,0.0
32020D0901,,,Atto legislativo con riferimenti a trattati e misure operative,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32020D1193,,,Decisione tecnica con dettagli operativi e riferimenti normativi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32020D1531,,,Legge quadro con riferimenti ai trattati e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,10.0,0.0,0.0
32020D2123,,,Derogazione tecnica con riferimenti a trattati e regolamenti,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32020L2184R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32020R1054R(07),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,10.0,0.0,0.0
32020R1577R(02),,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
